Specie, Project, Run, Condition, Stress, Replicate, Level, Time, Cultivar, Tissue, Age/Dev-state, Genotype, Library
trtu, PRJNA641098, SRR12067376, treated, drought, 3, 6%, 25d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067377, treated, heat, 1, 37//27ºC(12h-photoperiod), 25d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067378, treated, heat, 2, 37//27ºC(12h-photoperiod), 25d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067379, treated, heat, 3, 37//27ºC(12h-photoperiod), 25d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067380, treated, drought&heat, 1, 6%&37//27ºC(12h-photoperiod), 25d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067381, treated, drought&heat, 2, 6%&37//27ºC(12h-photoperiod), 25d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067382, treated, drought&heat, 3, 6%&37//27ºC(12h-photoperiod), 25d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067383, control, drought:heat:drought&heat, 1, L.0, 35d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067384, control, drought:heat:drought&heat, 2, L.0, 35d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067385, control, drought:heat:drought&heat, 3, L.0, 35d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067386, treated, drought, 1, 6%, 35d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067387, treated, drought, 2, 6%, 35d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067388, treated, drought, 3, 6%, 35d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067389, treated, heat, 1, 37//27ºC(12h-photoperiod), 35d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067390, treated, heat, 2, 37//27ºC(12h-photoperiod), 35d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067391, treated, heat, 3, 37//27ºC(12h-photoperiod), 35d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067392, treated, drought&heat, 1, 6%&37//27ºC(12h-photoperiod), 35d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067393, treated, drought&heat, 2, 6%&37//27ºC(12h-photoperiod), 35d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067394, treated, drought&heat, 3, 6%&37//27ºC(12h-photoperiod), 35d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067395, control, drought:heat:drought&heat, 1, L.0, 45d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067396, control, drought:heat:drought&heat, 2, L.0, 45d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067397, control, drought:heat:drought&heat, 3, L.0, 45d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067398, treated, drought, 1, 6%, 45d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067399, treated, drought, 2, 6%, 45d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067400, treated, drought, 3, 6%, 45d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067401, treated, heat, 1, 37//27ºC(12h-photoperiod), 45d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067402, treated, heat, 2, 37//27ºC(12h-photoperiod), 45d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067403, treated, heat, 3, 37//27ºC(12h-photoperiod), 45d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067404, treated, drought&heat, 1, 6%&37//27ºC(12h-photoperiod), 45d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067405, treated, drought&heat, 2, 6%&37//27ºC(12h-photoperiod), 45d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067406, treated, drought&heat, 3, 6%&37//27ºC(12h-photoperiod), 45d, DBA-Aurora, flag-leaf, D.0, G.T, single
trtu, PRJNA641098, SRR12067407, control, drought:heat:drought&heat, 1, L.0, 5d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067408, control, drought:heat:drought&heat, 2, L.0, 5d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067409, control, drought:heat:drought&heat, 3, L.0, 5d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067410, treated, drought, 1, 6%, 5d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067411, treated, drought, 2, 6%, 5d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067412, treated, drought, 3, 6%, 5d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067413, treated, heat, 1, 37//27ºC(12h-photoperiod), 5d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067414, treated, heat, 2, 37//27ºC(12h-photoperiod), 5d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067415, treated, heat, 3, 37//27ºC(12h-photoperiod), 5d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067416, treated, drought&heat, 1, 6%&37//27ºC(12h-photoperiod), 5d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067417, treated, drought&heat, 2, 6%&37//27ºC(12h-photoperiod), 5d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067418, treated, drought&heat, 3, 6%&37//27ºC(12h-photoperiod), 5d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067419, control, drought:heat:drought&heat, 1, L.0, 15d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067420, control, drought:heat:drought&heat, 2, L.0, 15d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067421, control, drought:heat:drought&heat, 3, L.0, 15d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067422, treated, drought, 1, 6%, 15d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067423, treated, drought, 2, 6%, 15d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067424, treated, drought, 3, 6%, 15d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067425, treated, heat, 1, 37//27ºC(12h-photoperiod), 15d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067426, treated, heat, 2, 37//27ºC(12h-photoperiod), 15d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067427, treated, heat, 3, 37//27ºC(12h-photoperiod), 15d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067428, treated, drought&heat, 1, 6%&37//27ºC(12h-photoperiod), 15d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067429, treated, drought&heat, 2, 6%&37//27ºC(12h-photoperiod), 15d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067430, treated, drought&heat, 3, 6%&37//27ºC(12h-photoperiod), 15d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067431, control, drought:heat:drought&heat, 1, L.0, 25d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067432, control, drought:heat:drought&heat, 2, L.0, 25d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067433, control, drought:heat:drought&heat, 3, L.0, 25d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067434, treated, drought, 1, 6%, 25d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067435, treated, drought, 2, 6%, 25d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067436, treated, drought, 3, 6%, 25d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067437, treated, heat, 1, 37//27ºC(12h-photoperiod), 25d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067438, treated, heat, 2, 37//27ºC(12h-photoperiod), 25d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067439, treated, heat, 3, 37//27ºC(12h-photoperiod), 25d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067440, treated, drought&heat, 1, 6%&37//27ºC(12h-photoperiod), 25d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067441, treated, drought&heat, 2, 6%&37//27ºC(12h-photoperiod), 25d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067442, treated, drought&heat, 3, 6%&37//27ºC(12h-photoperiod), 25d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067443, control, drought:heat:drought&heat, 1, L.0, 35d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067444, control, drought:heat:drought&heat, 2, L.0, 35d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067445, control, drought:heat:drought&heat, 3, L.0, 35d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067446, treated, drought, 1, 6%, 35d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067447, treated, drought, 2, 6%, 35d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067448, treated, drought, 3, 6%, 35d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067449, treated, heat, 1, 37//27ºC(12h-photoperiod), 35d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067450, treated, heat, 2, 37//27ºC(12h-photoperiod), 35d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067451, treated, heat, 3, 37//27ºC(12h-photoperiod), 35d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067452, treated, drought&heat, 1, 6%&37//27ºC(12h-photoperiod), 35d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067453, treated, drought&heat, 2, 6%&37//27ºC(12h-photoperiod), 35d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067454, treated, drought&heat, 3, 6%&37//27ºC(12h-photoperiod), 35d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067455, control, drought:heat:drought&heat, 1, L.0, 45d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067456, control, drought:heat:drought&heat, 2, L.0, 45d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067457, control, drought:heat:drought&heat, 3, L.0, 45d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067458, treated, drought, 1, 6%, 45d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067459, treated, drought, 2, 6%, 45d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067460, treated, drought, 3, 6%, 45d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067461, treated, heat, 1, 37//27ºC(12h-photoperiod), 45d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067462, treated, heat, 2, 37//27ºC(12h-photoperiod), 45d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067463, treated, heat, 3, 37//27ºC(12h-photoperiod), 45d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067464, treated, drought&heat, 1, 6%&37//27ºC(12h-photoperiod), 45d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067465, treated, drought&heat, 2, 6%&37//27ºC(12h-photoperiod), 45d, L6, flag-leaf, D.0, G.S, single
trtu, PRJNA641098, SRR12067466, treated, drought&heat, 3, 6%&37//27ºC(12h-photoperiod), 45d, L6, flag-leaf, D.0, G.S, single
