Specie, Project, Run, Condition, Stress, Replicate, Level, Time, Cultivar, Tissue, Age/Dev-state, Genotype, Library
trtu, PRJNA644573, SRR12164724, treated, drought, 1, 6%, 45d, DBA-Aurora, developing-grain-tissue, D.0, G.T, single
trtu, PRJNA644573, SRR12164725, treated, drought, 2, 6%, 45d, DBA-Aurora, developing-grain-tissue, D.0, G.T, single
trtu, PRJNA644573, SRR12164726, treated, drought, 3, 6%, 45d, DBA-Aurora, developing-grain-tissue, D.0, G.T, single
trtu, PRJNA644573, SRR12164727, treated, heat, 1, 37//27ºC(12h-photoperiod), 45d, DBA-Aurora, developing-grain-tissue, D.0, G.T, single
trtu, PRJNA644573, SRR12164728, treated, heat, 2, 37//27ºC(12h-photoperiod), 45d, DBA-Aurora, developing-grain-tissue, D.0, G.T, single
trtu, PRJNA644573, SRR12164729, treated, heat, 3, 37//27ºC(12h-photoperiod), 45d, DBA-Aurora, developing-grain-tissue, D.0, G.T, single
trtu, PRJNA644573, SRR12164730, treated, drought&heat, 1, 6%&37//27ºC(12h-photoperiod), 45d, DBA-Aurora, developing-grain-tissue, D.0, G.T, single
trtu, PRJNA644573, SRR12164731, treated, drought&heat, 2, 6%&37//27ºC(12h-photoperiod), 45d, DBA-Aurora, developing-grain-tissue, D.0, G.T, single
trtu, PRJNA644573, SRR12164732, treated, drought&heat, 3, 6%&37//27ºC(12h-photoperiod), 45d, DBA-Aurora, developing-grain-tissue, D.0, G.T, single
trtu, PRJNA644573, SRR12164733, control, drought:heat:drought&heat, 1, L.0, 5d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164734, control, drought:heat:drought&heat, 2, L.0, 5d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164735, control, drought:heat:drought&heat, 3, L.0, 5d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164736, treated, drought, 1, 6%, 5d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164737, treated, drought, 2, 6%, 5d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164738, treated, drought, 3, 6%, 5d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164739, treated, heat, 1, 37//27ºC(12h-photoperiod), 5d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164740, treated, heat, 2, 37//27ºC(12h-photoperiod), 5d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164741, treated, heat, 3, 37//27ºC(12h-photoperiod), 5d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164742, treated, drought&heat, 1, 6%&37//27ºC(12h-photoperiod), 5d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164743, treated, drought&heat, 2, 6%&37//27ºC(12h-photoperiod), 5d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164744, treated, drought&heat, 3, 6%&37//27ºC(12h-photoperiod), 5d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164745, control, drought:heat:drought&heat, 1, L.0, 15d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164746, control, drought:heat:drought&heat, 2, L.0, 15d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164747, control, drought:heat:drought&heat, 3, L.0, 15d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164748, treated, drought, 1, 6%, 15d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164749, treated, drought, 2, 6%, 15d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164750, treated, drought, 3, 6%, 15d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164751, treated, heat, 1, 37//27ºC(12h-photoperiod), 15d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164752, treated, heat, 2, 37//27ºC(12h-photoperiod), 15d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164753, treated, heat, 3, 37//27ºC(12h-photoperiod), 15d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164754, treated, drought&heat, 1, 6%&37//27ºC(12h-photoperiod), 15d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164755, treated, drought&heat, 2, 6%&37//27ºC(12h-photoperiod), 15d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164756, treated, drought&heat, 3, 6%&37//27ºC(12h-photoperiod), 15d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164757, control, drought:heat:drought&heat, 1, L.0, 25d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164758, control, drought:heat:drought&heat, 2, L.0, 25d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164759, control, drought:heat:drought&heat, 3, L.0, 25d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164760, treated, drought, 1, 6%, 25d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164761, treated, drought, 2, 6%, 25d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164762, treated, drought, 3, 6%, 25d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164763, treated, heat, 1, 37//27ºC(12h-photoperiod), 25d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164764, treated, heat, 2, 37//27ºC(12h-photoperiod), 25d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164765, treated, heat, 3, 37//27ºC(12h-photoperiod), 25d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164766, treated, drought&heat, 1, 6%&37//27ºC(12h-photoperiod), 25d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164767, treated, drought&heat, 2, 6%&37//27ºC(12h-photoperiod), 25d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164768, treated, drought&heat, 3, 6%&37//27ºC(12h-photoperiod), 25d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164769, control, drought:heat:drought&heat, 1, L.0, 35d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164770, control, drought:heat:drought&heat, 2, L.0, 35d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164771, control, drought:heat:drought&heat, 3, L.0, 35d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164772, treated, drought, 1, 6%, 35d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164773, treated, drought, 2, 6%, 35d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164774, treated, drought, 3, 6%, 35d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164775, treated, heat, 1, 37//27ºC(12h-photoperiod), 35d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164776, treated, heat, 2, 37//27ºC(12h-photoperiod), 35d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164777, treated, heat, 3, 37//27ºC(12h-photoperiod), 35d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164778, treated, drought&heat, 1, 6%&37//27ºC(12h-photoperiod), 35d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164779, treated, drought&heat, 2, 6%&37//27ºC(12h-photoperiod), 35d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164780, treated, drought&heat, 3, 6%&37//27ºC(12h-photoperiod), 35d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164781, control, drought:heat:drought&heat, 1, L.0, 45d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164782, control, drought:heat:drought&heat, 2, L.0, 45d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164783, control, drought:heat:drought&heat, 3, L.0, 45d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164784, treated, drought, 1, 6%, 45d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164785, treated, drought, 2, 6%, 45d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164786, treated, heat, 1, 37//27ºC(12h-photoperiod), 45d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164787, treated, heat, 2, 37//27ºC(12h-photoperiod), 45d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164788, treated, heat, 3, 37//27ºC(12h-photoperiod), 45d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164789, treated, drought&heat, 1, 6%&37//27ºC(12h-photoperiod), 45d, L6, developing-grain-tissue, D.0, G.S, single
trtu, PRJNA644573, SRR12164790, treated, drought&heat, 2, 6%&37//27ºC(12h-photoperiod), 45d, L6, developing-grain-tissue, D.0, G.S, single
